"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"1334013","39.786534","-104.966089","1444",
"1334013","39.786534","-104.966089","1445",
"1334013","39.78651","-104.966121","1446",
"1334013","39.78651","-104.966121","1447",
"1334013","39.786305","-104.966396","1448",
"1334013","39.786305","-104.966396","1449",
"1334013","39.786281","-104.966428","1450",
"1334013","39.786281","-104.966428","1451",
"1334013","39.786257","-104.96646","1452",
"1334013","39.786257","-104.96646","1453",
"1334013","39.786233","-104.966492","1454",
"1334013","39.786233","-104.966492","1455",
"1334013","39.786209","-104.966524","1456",
"1334013","39.786209","-104.966524","1457",
"1334013","39.786184","-104.966555","1458",
"1334013","39.786184","-104.966555","1459",
"1334013","39.78616","-104.966587","1460",
"1334013","39.78616","-104.966587","1461",
"1334013","39.786136","-104.966619","1462",
"1334013","39.786136","-104.966619","1463",
"1334013","39.786112","-104.96665","1464",
"1334013","39.786112","-104.96665","1465",
"1334013","39.781496","-104.972723","1466",
"1334013","39.781496","-104.972723","1467",
"1334013","39.781472","-104.972755","1468",
"1334013","39.781472","-104.972755","1469",
"1334013","39.781448","-104.972786","1470",
"1334013","39.781448","-104.972786","1471",
"1334013","39.781424","-104.972818","1472",
"1334013","39.781424","-104.972818","1473",
"1334013","39.781399","-104.97285","1474",
"1334013","39.781399","-104.97285","1475",
"1334013","39.781375","-104.972881","1476",
"1334013","39.781375","-104.972881","1477",
"1334013","39.781351","-104.972913","1478",
"1334013","39.781351","-104.972913","1479",
"1334013","39.781327","-104.972945","1480",
"1334013","39.781327","-104.972945","1481",
"1334013","39.781303","-104.972976","1482",
"1334013","39.781303","-104.972976","1483",
"1334013","39.781088","-104.973253","1484",
"1334013","39.781088","-104.973253","1485",
"1334013","39.780872","-104.973527","1486",
"1334013","39.780872","-104.973527","1487",
"1334013","39.780847","-104.973558","1488",
"1334013","39.780847","-104.973558","1489",
"1334013","39.780823","-104.973589","1490",
"1334013","39.780823","-104.973589","1491",
"1334013","39.780798","-104.97362","1492",
"1334013","39.780798","-104.97362","1493",
"1334013","39.780773","-104.973651","1494",
"1334013","39.780773","-104.973651","1495",
"1334013","39.780749","-104.973681","1496",
"1334013","39.780749","-104.973681","1497",
"1334013","39.780724","-104.973712","1498",
"1334013","39.780724","-104.973712","1499",
"1334013","39.780699","-104.973743","1500",
"1334013","39.780699","-104.973743","1501",
"1334013","39.780674","-104.973774","1502",
"1334013","39.780674","-104.973774","1503",
"1334013","39.780197","-104.974368","1504",
"1334013","39.780197","-104.974368","1505",
"1334013","39.780172","-104.974398","1506",
"1334013","39.780172","-104.974398","1507",
"1334013","39.780147","-104.974429","1508",
"1334013","39.780147","-104.974429","1509",
"1334013","39.780123","-104.97446","1510",
"1334013","39.780123","-104.97446","1511",
"1334013","39.780098","-104.974491","1512",
"1334013","39.780098","-104.974491","1513",
"1334013","39.780073","-104.974522","1514",
"1334013","39.780073","-104.974522","1515",
"1334013","39.780048","-104.974552","1516",
"1334013","39.780048","-104.974552","1517",
"1334013","39.780024","-104.974583","1518",
"1334013","39.780024","-104.974583","1519",
"1334013","39.779999","-104.974614","1520",
"1334013","39.779999","-104.974614","1521",
"1334013","39.779794","-104.974874","1522",
"1334013","39.779794","-104.974874","1523",
"1334013","39.77959","-104.975136","1524",
"1334013","39.77959","-104.975136","1525",
"1334013","39.779566","-104.975168","1526",
"1334013","39.779566","-104.975168","1527",
"1334013","39.779542","-104.975199","1528",
"1334013","39.779542","-104.975199","1529",
"1334013","39.779518","-104.975231","1530",
"1334013","39.779518","-104.975231","1531",
"1334013","39.779494","-104.975263","1532",
"1334013","39.779494","-104.975263","1533",
"1334013","39.77947","-104.975294","1534",
"1334013","39.77947","-104.975294","1535",
"1334013","39.779446","-104.975326","1536",
"1334013","39.779446","-104.975326","1537",
"1334013","39.779421","-104.975358","1538",
"1334013","39.779421","-104.975358","1539",
"1334013","39.779397","-104.975389","1540",
"1334013","39.779397","-104.975389","1541",
"1334013","39.776258","-104.97951","1542",
"1334013","39.776258","-104.97951","1543",
"1334013","39.77612","-104.97969","1544",
"1334013","39.77612","-104.97969","1545",
"1334013","39.772835","-104.984002","1546",
"1334013","39.772835","-104.984002","1547",
"1334013","39.769103","-104.988899","1548",
"1334013","39.769103","-104.988899","1549",
"1334013","39.76908","-104.988929","1550",
"1334013","39.76908","-104.988929","1551",
"1334013","39.769057","-104.988959","1552",
"1334013","39.769057","-104.988959","1553",
"1334013","39.769034","-104.988988","1554",
"1334013","39.769034","-104.988988","1555",
"1334013","39.769011","-104.989018","1556",
"1334013","39.769011","-104.989018","1557",
"1334013","39.768989","-104.989048","1558",
"1334013","39.768989","-104.989048","1559",
"1334013","39.768966","-104.989078","1560",
"1334013","39.768966","-104.989078","1561",
"1334013","39.768943","-104.989108","1562",
"1334013","39.768943","-104.989108","1563",
"1334013","39.76892","-104.989137","1564",
"1334013","39.76892","-104.989137","1565",
"1334013","39.768897","-104.989167","1566",
"1334013","39.768897","-104.989167","1567",
"1334013","39.768874","-104.989196","1568",
"1334013","39.768874","-104.989196","1569",
"1334013","39.76885","-104.989226","1570",
"1334013","39.76885","-104.989226","1571",
"1334013","39.768691","-104.989422","1572",
"1334013","39.768691","-104.989422","1573",
"1334013","39.768528","-104.989613","1574",
"1334013","39.768528","-104.989613","1575",
"1334013","39.768504","-104.98964","1576",
"1334013","39.768504","-104.98964","1577",
"1334013","39.768479","-104.989668","1578",
"1334013","39.768479","-104.989668","1579",
"1334013","39.768455","-104.989696","1580",
"1334013","39.768455","-104.989696","1581",
"1334013","39.76843","-104.989723","1582",
"1334013","39.76843","-104.989723","1583",
"1334013","39.768405","-104.989751","1584",
"1334013","39.768405","-104.989751","1585",
"1334013","39.768381","-104.989778","1586",
"1334013","39.768381","-104.989778","1587",
"1334013","39.768356","-104.989805","1588",
"1334013","39.768356","-104.989805","1589",
"1334013","39.768331","-104.989832","1590",
"1334013","39.768331","-104.989832","1591",
"1334013","39.768307","-104.98986","1592",
"1334013","39.768307","-104.98986","1593",
"1334013","39.768282","-104.989887","1594",
"1334013","39.768282","-104.989887","1595",
"1334013","39.768257","-104.989914","1596",
"1334013","39.768257","-104.989914","1597",
"1334013","39.768243","-104.98993","1598",
"1334013","39.768243","-104.98993","1599",
"1334013","39.767938","-104.990232","1600",
"1334013","39.767938","-104.990232","1601",
"1334013","39.767834","-104.990333","1602",
"1334013","39.767834","-104.990333","1603",
"1334013","39.767466","-104.99069","1604",
"1334013","39.767466","-104.99069","1605",
"1334013","39.767246","-104.990904","1606",
"1334013","39.767246","-104.990904","1607",
"1334013","39.767027","-104.991117","1608",
"1334013","39.767027","-104.991117","1609",
"1334013","39.766809","-104.991326","1610",
"1334013","39.766809","-104.991326","1611",
"1334013","39.766751","-104.991379","1612",
"1334013","39.766751","-104.991379","1613",
"1334013","39.766677","-104.991443","1614",
"1334013","39.766677","-104.991443","1615",
"1334013","39.766585","-104.991519","1616",
"1334013","39.766585","-104.991519","1617",
"1334013","39.76649","-104.99159","1618",
"1334013","39.76649","-104.99159","1619",
"1334013","39.766393","-104.991656","1620",
"1334013","39.766393","-104.991656","1621",
"1334013","39.766294","-104.991717","1622",
"1334013","39.766294","-104.991717","1623",
"1334013","39.766157","-104.991793","1624",
"1334013","39.766157","-104.991793","1625",
"1334013","39.766018","-104.991862","1626",
"1334013","39.766018","-104.991862","1627",
"1334013","39.765565","-104.992068","1628",
"1334013","39.765565","-104.992068","1629",
"1334013","39.765047","-104.992302","1630",
"1334013","39.765047","-104.992302","1631",
"1334013","39.764772","-104.992427","1632",
"1334013","39.764772","-104.992427","1633",
"1334013","39.76463","-104.99249","1634",
"1334013","39.76463","-104.99249","1635",
"1334013","39.764469","-104.992556","1636",
"1334013","39.764469","-104.992556","1637",
"1334013","39.764354","-104.992601","1638",
"1334013","39.764354","-104.992601","1639",
"1334013","39.764348","-104.992603","1640",
"1334013","39.764348","-104.992603","1641",
"1334013","39.76433","-104.992608","1642",
"1334013","39.76433","-104.992608","1643",
"1334013","39.764311","-104.992614","1644",
"1334013","39.764311","-104.992614","1645",
"1334013","39.764293","-104.992619","1646",
"1334013","39.764293","-104.992619","1647",
"1334013","39.764275","-104.992624","1648",
"1334013","39.764275","-104.992624","1649",
"1334013","39.764257","-104.99263","1650",
"1334013","39.764257","-104.99263","1651",
"1334013","39.764238","-104.992635","1652",
"1334013","39.764238","-104.992635","1653",
"1334013","39.76422","-104.99264","1654",
"1334013","39.76422","-104.99264","1655",
"1334013","39.764202","-104.992644","1656",
"1334013","39.764202","-104.992644","1657",
"1334013","39.764183","-104.992649","1658",
"1334013","39.764183","-104.992649","1659",
"1334013","39.764165","-104.992654","1660",
"1334013","39.764165","-104.992654","1661",
"1334013","39.76402","-104.992685","1662",
"1334013","39.76402","-104.992685","1663",
"1334013","39.763874","-104.992707","1664",
"1334013","39.763874","-104.992707","1665",
"1334013","39.763856","-104.992709","1666",
"1334013","39.763856","-104.992709","1667",
"1334013","39.763837","-104.992711","1668",
"1334013","39.763837","-104.992711","1669",
"1334013","39.763818","-104.992713","1670",
"1334013","39.763818","-104.992713","1671",
"1334013","39.7638","-104.992715","1672",
"1334013","39.7638","-104.992715","1673",
"1334013","39.763781","-104.992716","1674",
"1334013","39.763781","-104.992716","1675",
"1334013","39.763762","-104.992718","1676",
"1334013","39.763762","-104.992718","1677",
"1334013","39.763744","-104.992719","1678",
"1334013","39.763744","-104.992719","1679",
"1334013","39.763725","-104.992721","1680",
"1334013","39.763725","-104.992721","1681",
"1334013","39.763706","-104.992722","1682",
"1334013","39.763706","-104.992722","1683",
"1334013","39.763688","-104.992723","1684",
"1334013","39.763688","-104.992723","1685",
"1334013","39.763669","-104.992724","1686",
"1334013","39.763669","-104.992724","1687",
"1334013","39.76365","-104.992725","1688",
"1334013","39.76365","-104.992725","1689",
"1334013","39.763632","-104.992726","1690",
"1334013","39.763632","-104.992726","1691",
"1334013","39.763613","-104.992727","1692",
"1334013","39.763613","-104.992727","1693",
"1334013","39.763594","-104.992728","1694",
"1334013","39.763594","-104.992728","1695",
"1334013","39.763576","-104.992729","1696",
"1334013","39.763576","-104.992729","1697",
"1334013","39.763557","-104.99273","1698",
"1334013","39.763557","-104.99273","1699",
"1334013","39.763538","-104.99273","1700",
"1334013","39.763538","-104.99273","1701",
"1334013","39.763519","-104.992731","1702",
"1334013","39.763519","-104.992731","1703",
"1334013","39.763501","-104.992732","1704",
"1334013","39.763501","-104.992732","1705",
"1334013","39.763482","-104.992733","1706",
"1334013","39.763482","-104.992733","1707",
"1334013","39.763463","-104.992733","1708",
"1334013","39.763463","-104.992733","1709",
"1334013","39.761513","-104.992804","1710",
"1334013","39.761513","-104.992804","1711",
"1334013","39.761495","-104.992804","1712",
"1334013","39.761495","-104.992804","1713",
"1334013","39.761477","-104.992805","1714",
"1334013","39.761477","-104.992805","1715",
"1334013","39.76146","-104.992806","1716",
"1334013","39.76146","-104.992806","1717",
"1334013","39.761442","-104.992806","1718",
"1334013","39.761442","-104.992806","1719",
"1334013","39.761424","-104.992807","1720",
"1334013","39.761424","-104.992807","1721",
"1334013","39.761406","-104.992808","1722",
"1334013","39.761406","-104.992808","1723",
"1334013","39.761388","-104.992808","1724",
"1334013","39.761388","-104.992808","1725",
"1334013","39.76137","-104.992809","1726",
"1334013","39.76137","-104.992809","1727",
"1334013","39.761353","-104.99281","1728",
"1334013","39.761353","-104.99281","1729",
"1334013","39.761335","-104.992811","1730",
"1334013","39.761335","-104.992811","1731",
"1334013","39.761317","-104.992812","1732",
"1334013","39.761317","-104.992812","1733",
"1334013","39.761299","-104.992813","1734",
"1334013","39.761299","-104.992813","1735",
"1334013","39.761281","-104.992814","1736",
"1334013","39.761281","-104.992814","1737",
"1334013","39.761263","-104.992815","1738",
"1334013","39.761263","-104.992815","1739",
"1334013","39.761246","-104.992816","1740",
"1334013","39.761246","-104.992816","1741",
"1334013","39.761228","-104.992817","1742",
"1334013","39.761228","-104.992817","1743",
"1334013","39.76121","-104.992819","1744",
"1334013","39.76121","-104.992819","1745",
"1334013","39.761192","-104.99282","1746",
"1334013","39.761192","-104.99282","1747",
"1334013","39.761174","-104.992821","1748",
"1334013","39.761174","-104.992821","1749",
"1334013","39.761157","-104.992823","1750",
"1334013","39.761157","-104.992823","1751",
"1334013","39.761139","-104.992825","1752",
"1334013","39.761139","-104.992825","1753",
"1334013","39.761121","-104.992826","1754",
"1334013","39.761121","-104.992826","1755",
"1334013","39.761103","-104.992828","1756",
"1334013","39.761103","-104.992828","1757",
"1334013","39.761085","-104.99283","1758",
"1334013","39.761085","-104.99283","1759",
"1334013","39.761068","-104.992832","1760",
"1334013","39.761068","-104.992832","1761",
"1334013","39.76105","-104.992834","1762",
"1334013","39.76105","-104.992834","1763",
"1334013","39.761032","-104.992837","1764",
"1334013","39.761032","-104.992837","1765",
"1334013","39.761014","-104.992839","1766",
"1334013","39.761014","-104.992839","1767",
"1334013","39.760997","-104.992842","1768",
"1334013","39.760997","-104.992842","1769",
"1334013","39.760979","-104.992845","1770",
"1334013","39.760979","-104.992845","1771",
"1334013","39.760837","-104.992872","1772",
"1334013","39.760837","-104.992872","1773",
"1334013","39.760696","-104.992908","1774",
"1334013","39.760696","-104.992908","1775",
"1334013","39.760557","-104.992953","1776",
"1334013","39.760557","-104.992953","1777",
"1334013","39.76054","-104.99296","1778",
"1334013","39.76054","-104.99296","1779",
"1334013","39.760523","-104.992966","1780",
"1334013","39.760523","-104.992966","1781",
"1334013","39.760506","-104.992973","1782",
"1334013","39.760506","-104.992973","1783",
"1334013","39.760489","-104.992979","1784",
"1334013","39.760489","-104.992979","1785",
"1334013","39.760472","-104.992986","1786",
"1334013","39.760477","-104.992992","1787",
"1334013","39.758883","-104.994025","1788",
"1334013","39.758883","-104.994025","1789",
"1334013","39.753566","-105.000507","1790",
"1334007","39.753566","-105.000507","1",
"1334007","39.758883","-104.994025","2",
"1334007","39.758883","-104.994025","3",
"1334007","39.760477","-104.992992","4",
"1334007","39.760472","-104.992986","5",
"1334007","39.760489","-104.992979","6",
"1334007","39.760489","-104.992979","7",
"1334007","39.760506","-104.992973","8",
"1334007","39.760506","-104.992973","9",
"1334007","39.760523","-104.992966","10",
"1334007","39.760523","-104.992966","11",
"1334007","39.76054","-104.99296","12",
"1334007","39.76054","-104.99296","13",
"1334007","39.760557","-104.992953","14",
"1334007","39.760557","-104.992953","15",
"1334007","39.760696","-104.992908","16",
"1334007","39.760696","-104.992908","17",
"1334007","39.760837","-104.992872","18",
"1334007","39.760837","-104.992872","19",
"1334007","39.760979","-104.992845","20",
"1334007","39.760979","-104.992845","21",
"1334007","39.760997","-104.992842","22",
"1334007","39.760997","-104.992842","23",
"1334007","39.761014","-104.992839","24",
"1334007","39.761014","-104.992839","25",
"1334007","39.761032","-104.992837","26",
"1334007","39.761032","-104.992837","27",
"1334007","39.76105","-104.992834","28",
"1334007","39.76105","-104.992834","29",
"1334007","39.761068","-104.992832","30",
"1334007","39.761068","-104.992832","31",
"1334007","39.761085","-104.99283","32",
"1334007","39.761085","-104.99283","33",
"1334007","39.761103","-104.992828","34",
"1334007","39.761103","-104.992828","35",
"1334007","39.761121","-104.992826","36",
"1334007","39.761121","-104.992826","37",
"1334007","39.761139","-104.992825","38",
"1334007","39.761139","-104.992825","39",
"1334007","39.761157","-104.992823","40",
"1334007","39.761157","-104.992823","41",
"1334007","39.761174","-104.992821","42",
"1334007","39.761174","-104.992821","43",
"1334007","39.761192","-104.99282","44",
"1334007","39.761192","-104.99282","45",
"1334007","39.76121","-104.992819","46",
"1334007","39.76121","-104.992819","47",
"1334007","39.761228","-104.992817","48",
"1334007","39.761228","-104.992817","49",
"1334007","39.761246","-104.992816","50",
"1334007","39.761246","-104.992816","51",
"1334007","39.761263","-104.992815","52",
"1334007","39.761263","-104.992815","53",
"1334007","39.761281","-104.992814","54",
"1334007","39.761281","-104.992814","55",
"1334007","39.761299","-104.992813","56",
"1334007","39.761299","-104.992813","57",
"1334007","39.761317","-104.992812","58",
"1334007","39.761317","-104.992812","59",
"1334007","39.761335","-104.992811","60",
"1334007","39.761335","-104.992811","61",
"1334007","39.761353","-104.99281","62",
"1334007","39.761353","-104.99281","63",
"1334007","39.76137","-104.992809","64",
"1334007","39.76137","-104.992809","65",
"1334007","39.761388","-104.992808","66",
"1334007","39.761388","-104.992808","67",
"1334007","39.761406","-104.992808","68",
"1334007","39.761406","-104.992808","69",
"1334007","39.761424","-104.992807","70",
"1334007","39.761424","-104.992807","71",
"1334007","39.761442","-104.992806","72",
"1334007","39.761442","-104.992806","73",
"1334007","39.76146","-104.992806","74",
"1334007","39.76146","-104.992806","75",
"1334007","39.761477","-104.992805","76",
"1334007","39.761477","-104.992805","77",
"1334007","39.761495","-104.992804","78",
"1334007","39.761495","-104.992804","79",
"1334007","39.761513","-104.992804","80",
"1334007","39.761513","-104.992804","81",
"1334007","39.763463","-104.992733","82",
"1334007","39.763463","-104.992733","83",
"1334007","39.763482","-104.992733","84",
"1334007","39.763482","-104.992733","85",
"1334007","39.763501","-104.992732","86",
"1334007","39.763501","-104.992732","87",
"1334007","39.763519","-104.992731","88",
"1334007","39.763519","-104.992731","89",
"1334007","39.763538","-104.99273","90",
"1334007","39.763538","-104.99273","91",
"1334007","39.763557","-104.99273","92",
"1334007","39.763557","-104.99273","93",
"1334007","39.763576","-104.992729","94",
"1334007","39.763576","-104.992729","95",
"1334007","39.763594","-104.992728","96",
"1334007","39.763594","-104.992728","97",
"1334007","39.763613","-104.992727","98",
"1334007","39.763613","-104.992727","99",
"1334007","39.763632","-104.992726","100",
"1334007","39.763632","-104.992726","101",
"1334007","39.76365","-104.992725","102",
"1334007","39.76365","-104.992725","103",
"1334007","39.763669","-104.992724","104",
"1334007","39.763669","-104.992724","105",
"1334007","39.763688","-104.992723","106",
"1334007","39.763688","-104.992723","107",
"1334007","39.763706","-104.992722","108",
"1334007","39.763706","-104.992722","109",
"1334007","39.763725","-104.992721","110",
"1334007","39.763725","-104.992721","111",
"1334007","39.763744","-104.992719","112",
"1334007","39.763744","-104.992719","113",
"1334007","39.763762","-104.992718","114",
"1334007","39.763762","-104.992718","115",
"1334007","39.763781","-104.992716","116",
"1334007","39.763781","-104.992716","117",
"1334007","39.7638","-104.992715","118",
"1334007","39.7638","-104.992715","119",
"1334007","39.763818","-104.992713","120",
"1334007","39.763818","-104.992713","121",
"1334007","39.763837","-104.992711","122",
"1334007","39.763837","-104.992711","123",
"1334007","39.763856","-104.992709","124",
"1334007","39.763856","-104.992709","125",
"1334007","39.763874","-104.992707","126",
"1334007","39.763874","-104.992707","127",
"1334007","39.76402","-104.992685","128",
"1334007","39.76402","-104.992685","129",
"1334007","39.764165","-104.992654","130",
"1334007","39.764165","-104.992654","131",
"1334007","39.764183","-104.992649","132",
"1334007","39.764183","-104.992649","133",
"1334007","39.764202","-104.992644","134",
"1334007","39.764202","-104.992644","135",
"1334007","39.76422","-104.99264","136",
"1334007","39.76422","-104.99264","137",
"1334007","39.764238","-104.992635","138",
"1334007","39.764238","-104.992635","139",
"1334007","39.764257","-104.99263","140",
"1334007","39.764257","-104.99263","141",
"1334007","39.764275","-104.992624","142",
"1334007","39.764275","-104.992624","143",
"1334007","39.764293","-104.992619","144",
"1334007","39.764293","-104.992619","145",
"1334007","39.764311","-104.992614","146",
"1334007","39.764311","-104.992614","147",
"1334007","39.76433","-104.992608","148",
"1334007","39.76433","-104.992608","149",
"1334007","39.764348","-104.992603","150",
"1334007","39.764348","-104.992603","151",
"1334007","39.764354","-104.992601","152",
"1334007","39.764354","-104.992601","153",
"1334007","39.764469","-104.992556","154",
"1334007","39.764469","-104.992556","155",
"1334007","39.76463","-104.99249","156",
"1334007","39.76463","-104.99249","157",
"1334007","39.764772","-104.992427","158",
"1334007","39.764772","-104.992427","159",
"1334007","39.765047","-104.992302","160",
"1334007","39.765047","-104.992302","161",
"1334007","39.765565","-104.992068","162",
"1334007","39.765565","-104.992068","163",
"1334007","39.766018","-104.991862","164",
"1334007","39.766018","-104.991862","165",
"1334007","39.766157","-104.991793","166",
"1334007","39.766157","-104.991793","167",
"1334007","39.766294","-104.991717","168",
"1334007","39.766294","-104.991717","169",
"1334007","39.766393","-104.991656","170",
"1334007","39.766393","-104.991656","171",
"1334007","39.76649","-104.99159","172",
"1334007","39.76649","-104.99159","173",
"1334007","39.766585","-104.991519","174",
"1334007","39.766585","-104.991519","175",
"1334007","39.766677","-104.991443","176",
"1334007","39.766677","-104.991443","177",
"1334007","39.766751","-104.991379","178",
"1334007","39.766751","-104.991379","179",
"1334007","39.766809","-104.991326","180",
"1334007","39.766809","-104.991326","181",
"1334007","39.767027","-104.991117","182",
"1334007","39.767027","-104.991117","183",
"1334007","39.767246","-104.990904","184",
"1334007","39.767246","-104.990904","185",
"1334007","39.767466","-104.99069","186",
"1334007","39.767466","-104.99069","187",
"1334007","39.767834","-104.990333","188",
"1334007","39.767834","-104.990333","189",
"1334007","39.767938","-104.990232","190",
"1334007","39.767938","-104.990232","191",
"1334007","39.768243","-104.98993","192",
"1334007","39.768243","-104.98993","193",
"1334007","39.768257","-104.989914","194",
"1334007","39.768257","-104.989914","195",
"1334007","39.768282","-104.989887","196",
"1334007","39.768282","-104.989887","197",
"1334007","39.768307","-104.98986","198",
"1334007","39.768307","-104.98986","199",
"1334007","39.768331","-104.989832","200",
"1334007","39.768331","-104.989832","201",
"1334007","39.768356","-104.989805","202",
"1334007","39.768356","-104.989805","203",
"1334007","39.768381","-104.989778","204",
"1334007","39.768381","-104.989778","205",
"1334007","39.768405","-104.989751","206",
"1334007","39.768405","-104.989751","207",
"1334007","39.76843","-104.989723","208",
"1334007","39.76843","-104.989723","209",
"1334007","39.768455","-104.989696","210",
"1334007","39.768455","-104.989696","211",
"1334007","39.768479","-104.989668","212",
"1334007","39.768479","-104.989668","213",
"1334007","39.768504","-104.98964","214",
"1334007","39.768504","-104.98964","215",
"1334007","39.768528","-104.989613","216",
"1334007","39.768528","-104.989613","217",
"1334007","39.768691","-104.989422","218",
"1334007","39.768691","-104.989422","219",
"1334007","39.76885","-104.989226","220",
"1334007","39.76885","-104.989226","221",
"1334007","39.768874","-104.989196","222",
"1334007","39.768874","-104.989196","223",
"1334007","39.768897","-104.989167","224",
"1334007","39.768897","-104.989167","225",
"1334007","39.76892","-104.989137","226",
"1334007","39.76892","-104.989137","227",
"1334007","39.768943","-104.989108","228",
"1334007","39.768943","-104.989108","229",
"1334007","39.768966","-104.989078","230",
"1334007","39.768966","-104.989078","231",
"1334007","39.768989","-104.989048","232",
"1334007","39.768989","-104.989048","233",
"1334007","39.769011","-104.989018","234",
"1334007","39.769011","-104.989018","235",
"1334007","39.769034","-104.988988","236",
"1334007","39.769034","-104.988988","237",
"1334007","39.769057","-104.988959","238",
"1334007","39.769057","-104.988959","239",
"1334007","39.76908","-104.988929","240",
"1334007","39.76908","-104.988929","241",
"1334007","39.769103","-104.988899","242",
"1334007","39.769103","-104.988899","243",
"1334007","39.772835","-104.984002","244",
"1334007","39.772835","-104.984002","245",
"1334007","39.77612","-104.97969","246",
"1334007","39.77612","-104.97969","247",
"1334007","39.776258","-104.97951","248",
"1334007","39.776258","-104.97951","249",
"1334007","39.779397","-104.975389","250",
"1334007","39.779397","-104.975389","251",
"1334007","39.779421","-104.975358","252",
"1334007","39.779421","-104.975358","253",
"1334007","39.779446","-104.975326","254",
"1334007","39.779446","-104.975326","255",
"1334007","39.77947","-104.975294","256",
"1334007","39.77947","-104.975294","257",
"1334007","39.779494","-104.975263","258",
"1334007","39.779494","-104.975263","259",
"1334007","39.779518","-104.975231","260",
"1334007","39.779518","-104.975231","261",
"1334007","39.779542","-104.975199","262",
"1334007","39.779542","-104.975199","263",
"1334007","39.779566","-104.975168","264",
"1334007","39.779566","-104.975168","265",
"1334007","39.77959","-104.975136","266",
"1334007","39.77959","-104.975136","267",
"1334007","39.779794","-104.974874","268",
"1334007","39.779794","-104.974874","269",
"1334007","39.779999","-104.974614","270",
"1334007","39.779999","-104.974614","271",
"1334007","39.780024","-104.974583","272",
"1334007","39.780024","-104.974583","273",
"1334007","39.780048","-104.974552","274",
"1334007","39.780048","-104.974552","275",
"1334007","39.780073","-104.974522","276",
"1334007","39.780073","-104.974522","277",
"1334007","39.780098","-104.974491","278",
"1334007","39.780098","-104.974491","279",
"1334007","39.780123","-104.97446","280",
"1334007","39.780123","-104.97446","281",
"1334007","39.780147","-104.974429","282",
"1334007","39.780147","-104.974429","283",
"1334007","39.780172","-104.974398","284",
"1334007","39.780172","-104.974398","285",
"1334007","39.780197","-104.974368","286",
"1334007","39.780197","-104.974368","287",
"1334007","39.780674","-104.973774","288",
"1334007","39.780674","-104.973774","289",
"1334007","39.780699","-104.973743","290",
"1334007","39.780699","-104.973743","291",
"1334007","39.780724","-104.973712","292",
"1334007","39.780724","-104.973712","293",
"1334007","39.780749","-104.973681","294",
"1334007","39.780749","-104.973681","295",
"1334007","39.780773","-104.973651","296",
"1334007","39.780773","-104.973651","297",
"1334007","39.780798","-104.97362","298",
"1334007","39.780798","-104.97362","299",
"1334007","39.780823","-104.973589","300",
"1334007","39.780823","-104.973589","301",
"1334007","39.780847","-104.973558","302",
"1334007","39.780847","-104.973558","303",
"1334007","39.780872","-104.973527","304",
"1334007","39.780872","-104.973527","305",
"1334007","39.781088","-104.973253","306",
"1334007","39.781088","-104.973253","307",
"1334007","39.781303","-104.972976","308",
"1334007","39.781303","-104.972976","309",
"1334007","39.781327","-104.972945","310",
"1334007","39.781327","-104.972945","311",
"1334007","39.781351","-104.972913","312",
"1334007","39.781351","-104.972913","313",
"1334007","39.781375","-104.972881","314",
"1334007","39.781375","-104.972881","315",
"1334007","39.781399","-104.97285","316",
"1334007","39.781399","-104.97285","317",
"1334007","39.781424","-104.972818","318",
"1334007","39.781424","-104.972818","319",
"1334007","39.781448","-104.972786","320",
"1334007","39.781448","-104.972786","321",
"1334007","39.781472","-104.972755","322",
"1334007","39.781472","-104.972755","323",
"1334007","39.781496","-104.972723","324",
"1334007","39.781496","-104.972723","325",
"1334007","39.786112","-104.96665","326",
"1334007","39.786112","-104.96665","327",
"1334007","39.786136","-104.966619","328",
"1334007","39.786136","-104.966619","329",
"1334007","39.78616","-104.966587","330",
"1334007","39.78616","-104.966587","331",
"1334007","39.786184","-104.966555","332",
"1334007","39.786184","-104.966555","333",
"1334007","39.786209","-104.966524","334",
"1334007","39.786209","-104.966524","335",
"1334007","39.786233","-104.966492","336",
"1334007","39.786233","-104.966492","337",
"1334007","39.786257","-104.96646","338",
"1334007","39.786257","-104.96646","339",
"1334007","39.786281","-104.966428","340",
"1334007","39.786281","-104.966428","341",
"1334007","39.786305","-104.966396","342",
"1334007","39.786305","-104.966396","343",
"1334007","39.78651","-104.966121","344",
"1334007","39.78651","-104.966121","345",
"1334007","39.786534","-104.966089","346",
"1334007","39.786534","-104.966089","347",
"1334007","39.786558","-104.966056","348",
"1334007","39.786558","-104.966056","349",
"1334007","39.786582","-104.966024","350",
"1334007","39.786582","-104.966024","351",
"1334007","39.786605","-104.965992","352",
"1334007","39.786605","-104.965992","353",
"1334007","39.786629","-104.96596","354",
"1334007","39.786629","-104.96596","355",
"1334007","39.786652","-104.965928","356",
"1334007","39.786652","-104.965928","357",
"1334007","39.786676","-104.965895","358",
"1334007","39.786676","-104.965895","359",
"1334007","39.7867","-104.965863","360",
"1334007","39.7867","-104.965863","361",
"1334007","39.78716","-104.965235","362",
"1334007","39.78716","-104.965235","363",
"1334007","39.787184","-104.965203","364",
"1334007","39.787184","-104.965203","365",
"1334007","39.787207","-104.965171","366",
"1334007","39.787207","-104.965171","367",
"1334007","39.787231","-104.965139","368",
"1334007","39.787231","-104.965139","369",
